boost_number,base_price,first_boost_amount,penultimate_boost_amount,last_boost_amount,original_driver_supply,penultimate_driver_supply,last_driver_supply,hour_sin,hour_cos,time_to_ride_start,metro_area_DEN,metro_area_DET,metro_area_DFW,metro_area_LAS,metro_area_LAX,metro_area_MCL,metro_area_MSP,metro_area_NYC,metro_area_PDX,metro_area_SDF,metro_area_SFO,metro_area_STL,metro_area_TPA,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
7,48.5,0.0,1.6,1.55,818,620,760,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,16.0,0.0,0.0,0.0,263,263,263,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
6,25.0,0.0,1.91,2.08,136,127,120,0.9659258262890683,0.25881904510252074,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,35.0,0.0,1.57,1.55,842,849,650,1.0,6.123233995736766e-17,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,10.0,0.0,1.83,1.69,160,147,142,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9,10.0,0.0,1.81,1.66,264,280,211,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,16.0,0.0,1.92,1.85,81,89,88,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,48.5,0.0,1.89,1.63,111,109,85,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,12.0,0.0,1.78,2.14,254,212,292,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10,10.0,0.0,1.95,1.85,130,120,141,1.2246467991473532e-16,-1.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,14.0,0.0,1.67,1.61,196,211,239,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9,14.0,0.0,2.03,1.9,122,116,140,-0.4999999999999998,-0.8660254037844388,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,25.0,0.0,1.7,2.1,131,172,166,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,10.0,0.0,0.0,1.88,237,237,202,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5,48.5,0.0,1.62,1.81,257,208,250,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,25.0,0.0,0.0,1.67,207,207,187,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8,10.0,0.0,3.17,2.6,79,81,99,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,16.0,0.0,1.8,1.58,295,210,272,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5,35.0,0.0,1.86,1.87,101,115,104,-0.7071067811865477,0.7071067811865474,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,48.5,0.0,0.0,1.66,165,165,136,-0.5000000000000004,0.8660254037844384,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.0,0.0,0.0,0.0,93,93,93,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,48.5,0.0,1.61,1.7,273,247,218,0.0,1.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,12.0,0.0,1.59,1.74,259,270,231,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,48.5,0.0,1.91,2.09,167,169,134,0.49999999999999994,0.8660254037844387,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,48.5,0.0,1.78,1.63,225,250,257,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,14.0,0.0,0.0,0.0,97,97,97,0.8660254037844386,0.5000000000000001,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,16.0,0.0,1.64,1.82,304,323,295,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,35.0,0.0,1.81,1.78,167,171,215,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,35.0,0.0,1.91,1.83,206,188,203,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,14.0,0.0,0.0,1.96,190,190,198,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,48.5,0.0,2.58,2.22,121,113,128,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,35.0,0.0,1.82,1.61,166,166,131,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,25.0,0.0,1.83,1.74,284,280,257,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,16.0,0.0,1.56,1.55,305,289,328,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,12.0,0.0,2.38,1.71,194,210,216,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,14.0,0.0,1.94,1.97,266,263,200,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,10.0,0.0,1.94,2.02,108,125,123,-0.7071067811865471,-0.7071067811865479,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,10.0,0.0,1.54,1.58,746,735,665,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,10.0,0.0,1.6,1.79,258,346,275,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,16.0,0.0,1.77,1.68,173,123,124,-1.0,-1.8369701987210297e-16,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,12.0,0.0,1.58,1.61,245,347,285,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,35.0,0.0,1.75,2.06,142,136,114,-0.8660254037844386,0.5,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,12.0,0.0,2.55,1.8,137,146,121,-0.7071067811865477,0.7071067811865474,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,12.0,0.0,0.0,2.73,129,129,155,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,14.0,0.0,1.75,1.56,157,144,213,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9,16.0,0.0,1.8,2.26,153,194,163,0.0,1.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,10.0,0.0,1.99,2.07,77,92,88,0.25881904510252074,0.9659258262890683,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,14.0,0.0,1.69,1.75,326,339,278,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,35.0,0.0,2.11,1.72,73,91,100,0.7071067811865475,0.7071067811865476,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,12.0,0.0,1.91,1.97,101,80,88,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,48.5,0.0,1.9,1.83,114,122,126,0.9659258262890683,0.25881904510252074,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,10.0,0.0,1.77,1.63,269,280,247,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,16.0,0.0,1.9,1.83,97,100,99,0.9659258262890683,-0.25881904510252063,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,25.0,0.0,2.13,2.13,101,93,101,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,12.0,0.0,1.66,1.73,199,203,192,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9,12.0,0.0,1.72,1.73,160,153,222,0.49999999999999994,-0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,12.0,0.0,1.61,1.84,233,188,210,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,12.0,0.0,1.61,1.94,155,133,186,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,10.0,0.0,1.71,1.97,190,194,157,-0.2588190451025208,-0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,16.0,0.0,0.0,2.09,203,203,209,-0.4999999999999998,-0.8660254037844388,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,14.0,0.0,1.62,1.59,222,197,203,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,10.0,0.0,1.86,2.02,169,165,159,-0.8660254037844384,-0.5000000000000004,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,16.0,0.0,1.98,2.38,125,126,137,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9,14.0,0.0,1.85,2.44,84,96,100,-1.0,-1.8369701987210297e-16,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,12.0,0.0,1.8,1.72,231,214,201,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,16.0,0.0,1.92,1.6,96,129,142,-0.8660254037844386,0.5,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,12.0,0.0,2.02,1.69,124,172,149,-0.7071067811865477,0.7071067811865474,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,48.5,0.0,1.79,1.98,139,101,111,-0.5000000000000004,0.8660254037844384,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,16.0,0.0,1.95,1.63,132,145,143,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,35.0,0.0,1.64,1.88,151,144,167,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10,25.0,0.0,1.64,1.76,207,292,228,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,12.0,0.0,1.83,1.85,125,153,145,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,12.0,0.0,1.9,2.0,113,149,130,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3,12.0,0.0,1.6,1.78,206,242,215,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,35.0,0.0,2.13,1.57,147,137,159,0.9659258262890683,0.25881904510252074,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,10.0,0.0,1.64,1.78,137,190,182,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,14.0,0.0,2.07,1.84,141,130,165,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7,12.0,0.0,2.03,2.15,91,87,103,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,12.0,0.0,0.0,0.0,158,158,158,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,10.0,0.0,0.0,1.65,176,176,161,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5,10.0,0.0,1.71,1.69,233,171,174,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8,25.0,0.0,2.01,1.99,146,130,108,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5,16.0,0.0,1.87,1.69,239,179,176,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,12.0,0.0,1.93,1.63,156,176,182,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5,16.0,0.0,1.82,2.39,86,106,80,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,48.5,0.0,1.72,2.01,179,161,161,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,10.0,0.0,1.74,1.64,276,276,223,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,10.0,0.0,0.0,0.0,134,134,134,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,25.0,0.0,1.7,1.82,232,208,172,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,14.0,0.0,0.0,1.74,215,215,220,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,35.0,0.0,1.66,1.7,274,285,212,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,35.0,0.0,0.0,1.82,169,169,129,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,35.0,0.0,1.79,2.26,91,93,84,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10.0,0.0,0.0,1.81,130,130,172,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,12.0,0.0,1.67,1.76,192,194,172,0.25881904510252074,0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,25.0,0.0,1.74,1.96,235,215,189,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8,14.0,0.0,1.9,2.01,112,158,138,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7,48.5,0.0,1.69,1.68,185,237,161,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,35.0,0.0,0.0,0.0,104,104,104,0.9659258262890683,0.25881904510252074,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,25.0,0.0,2.07,2.04,165,174,153,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,10.0,0.0,2.48,2.18,180,151,151,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,35.0,0.0,1.6,1.72,182,180,191,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,14.0,0.0,2.25,1.93,159,153,132,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,48.5,0.0,1.6,1.77,163,227,224,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,16.0,0.0,1.65,1.84,259,213,242,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10,48.5,0.0,1.74,1.68,290,280,275,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.0,0.0,1.68,1.66,252,232,293,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,48.5,0.0,1.77,2.55,157,158,166,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,12.0,0.0,2.08,2.44,115,115,111,-0.7071067811865471,-0.7071067811865479,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,35.0,0.0,1.57,1.53,616,802,882,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,35.0,0.0,1.6,1.56,245,318,264,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,16.0,0.0,0.0,0.0,115,115,115,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,48.5,0.0,0.0,1.85,315,315,331,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,16.0,0.0,0.0,1.72,157,157,174,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10,48.5,0.0,1.73,2.28,249,225,212,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,35.0,0.0,1.87,1.63,144,190,212,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,12.0,0.0,0.0,0.0,137,137,137,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,48.5,0.0,1.83,1.82,208,170,198,0.0,1.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,16.0,0.0,0.0,0.0,144,144,144,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,10.0,0.0,2.83,1.91,114,143,109,0.49999999999999994,0.8660254037844387,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,35.0,0.0,1.76,1.62,208,287,235,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,14.0,0.0,2.37,1.75,260,221,295,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,14.0,0.0,1.56,1.53,801,795,872,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,12.0,0.0,2.01,2.96,81,115,93,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,10.0,0.0,2.64,1.98,131,152,135,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,16.0,0.0,1.97,1.89,130,124,124,0.8660254037844388,-0.4999999999999998,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48.5,0.0,0.0,1.76,83,83,113,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,35.0,0.0,1.89,1.68,114,117,131,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,14.0,0.0,0.0,0.0,170,170,170,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,14.0,0.0,1.8,1.68,183,178,141,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,14.0,0.0,2.29,1.72,174,141,143,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4,14.0,0.0,1.59,1.98,160,170,158,-0.4999999999999998,-0.8660254037844388,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,25.0,0.0,1.71,1.7,199,155,186,-0.7071067811865471,-0.7071067811865479,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,12.0,0.0,1.93,2.05,148,167,140,-0.8660254037844384,-0.5000000000000004,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,16.0,0.0,2.03,1.74,168,161,156,-0.9659258262890683,-0.25881904510252063,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,35.0,0.0,0.0,1.57,213,213,180,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10,35.0,0.0,1.81,1.65,202,207,214,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,35.0,0.0,1.69,1.56,313,309,303,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,16.0,0.0,1.55,1.56,704,774,788,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,12.0,0.0,1.72,1.61,329,268,348,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,10.0,0.0,1.58,1.57,849,742,757,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48.5,0.0,1.68,1.68,154,172,165,0.0,1.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48.5,0.0,0.0,1.9,173,173,191,0.25881904510252074,0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12.0,0.0,0.0,0.0,208,208,208,0.49999999999999994,0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,14.0,0.0,2.43,3.27,103,122,98,0.7071067811865475,0.7071067811865476,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,48.5,0.0,0.0,1.82,235,235,191,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,14.0,0.0,1.56,1.58,783,821,678,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12.0,0.0,1.69,2.32,140,153,122,1.0,6.123233995736766e-17,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12.0,0.0,2.03,2.04,110,124,120,0.9659258262890683,-0.25881904510252063,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16.0,0.0,1.64,1.56,268,237,269,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,16.0,0.0,1.58,1.75,246,359,341,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25.0,0.0,1.83,1.73,146,115,120,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.0,0.0,0.0,0.0,133,133,133,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,25.0,0.0,1.83,1.92,156,177,152,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,35.0,0.0,2.04,1.73,128,150,149,-0.2588190451025208,-0.9659258262890683,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14.0,0.0,2.34,1.64,108,91,116,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,25.0,0.0,1.61,1.69,103,85,104,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,25.0,0.0,1.68,1.73,224,265,294,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,10.0,0.0,1.67,1.67,136,144,144,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12.0,0.0,2.07,1.94,120,121,136,-1.0,-1.8369701987210297e-16,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,16.0,0.0,2.03,1.68,128,116,166,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,25.0,0.0,2.21,1.62,133,125,129,-0.8660254037844386,0.5,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16.0,0.0,1.58,1.71,216,226,191,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
